"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-05","56",",,U","70","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-06","55",",,U","67","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-07","53",",,U","69","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-08","53",",,U","56","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-09","52",",,U","65","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-10","52",",,U","71","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-11","51",",,U","58","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-12","53",",,U","71","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-13","58",",,U","78","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-14","59",",,U","80","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-15","57",",,U","76","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-16","58",",,U","79","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-17","55",",,U","65","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-18","52",",,U","68","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-19","57",",,U","76","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-20","55",",,U","78","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-21","58",",,U","82","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-22","57",",,U","81","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-23","58",",,U","77","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-24","54",",,U","71","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-25","58",",,U","79","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-26","62",",,U","83","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-27","58",",,U","70","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-28","52",",,U","55","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-29","50",",,U","60","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-11-30","53",",,U","70","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-01","51",",,U","61","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-02","53",",,U","61","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-03","53",",,U","63","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-04","48",",,U","57","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-05","44",",,U","56","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-06","44",",,U","54","H,,U","31","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-07","45",",,U","61","H,,U","29","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-08","45",",,U","64","H,,U","33","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-09","49",",,U","63","H,,U","33","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-10","53",",,U","69","H,,U","34","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-11","51",",,U","70","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-12","60",",,U","81","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-13","63",",,U","83","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-14","48",",,U","61","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-15","61",",,U","74","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-16","65",",,U","81","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-17","62",",,U","82","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-18","52",",,U","61","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-19","51",",,U","54","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-20","46",",,U","52","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-21","40",",,U","51","H,,U","31","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-22","40",",,U","56","H,,U","29","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-23","42",",,U","57","H,,U","27","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-24","48",",,U","66","H,,U","29","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-25","52",",,U","76","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-26","53",",,U","73","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-27","56",",,U","76","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-28","57",",,U","79","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-29","59",",,U","84","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-30","58",",,U","80","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1998-12-31","54",",,U","74","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-01","53",",,U","75","H,,U","35","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-02","56",",,U","79","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-03","62",",,U","72","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-04","59",",,U","78","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-05","58",",,U","83","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-06","58",",,U","80","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-07","51",",,U","70","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-08","53",",,U","70","H,,U","34","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-09","60",",,U","77","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-10","60",",,U","76","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-11","55",",,U","73","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-12","49",",,U","65","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-13","51",",,U","71","H,,U","35","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-14","59",",,U","80","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-15","57",",,U","78","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-16","55",",,U","68","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-17","53",",,U","70","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-18","53",",,U","70","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-19","50",",,U","61","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-20","54",",,U","57","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-21","51",",,U","61","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-22","51",",,U","71","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-23","55",",,U","73","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-24","54",",,U","65","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-25","43",",,U","50","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-26","42",",,U","49","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-27","44",",,U","58","H,,U","34","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-28","45",",,U","63","H,,U","30","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-29","50",",,U","69","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-30","52",",,U","70","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-01-31","45",",,U","54","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-01","48",",,U","65","H,,U","33","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-02","52",",,U","73","H,,U","35","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-03","53",",,U","74","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-04","46",",,U","52","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-05","48",",,U","52","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-06","49",",,U","59","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-07","50",",,U","62","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-08","54",",,U","64","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-09","48",",,U","56","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-10","44",",,U","54","H,,U","31","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-11","51",",,U","59","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-12","56",",,U","76","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-13","53",",,U","76","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-14","51",",,U","69","H,,U","35","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-15","48",",,U","62","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-16","50",",,U","62","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-17","52",",,U","68","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-18","53",",,U","68","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-19","52",",,U","65","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-20","55",",,U","76","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-21","48",",,U","59","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-22","55",",,U","74","H,,U","34","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-23","64",",,U","77","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-24","58",",,U","81","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-25","53",",,U","67","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-26","50",",,U","64","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-27","54",",,U","74","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-02-28","61",",,U","81","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-01","60",",,U","79","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-02","60",",,U","82","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-03","56",",,U","70","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-04","50",",,U","55","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-05","52",",,U","65","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-06","49",",,U","53","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-07","45",",,U","52","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-08","49",",,U","61","H,,U","35","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-09","49",",,U","59","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-10","47",",,U","57","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-11","45",",,U","53","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-12","49",",,U","68","H,,U","32","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-13","54",",,U","72","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-14","53",",,U","69","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-15","45",",,U","52","H,,U","34","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-16","44",",,U","57","H,,U","34","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-17","49",",,U","58","H,,U","35","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-18","52",",,U","69","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-19","52",",,U","72","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-22","56",",,U","67","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-23","52",",,U","62","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-24","53",",,U","69","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-25","46",",,U","61","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-26","51",",,U","64","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-27","53",",,U","61","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-28","56",",,U","73","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-29","58",",,U","78","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-30","52",",,U","68","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-03-31","47",",,U","53","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-01","41",",,U","48","H,,U","33","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-02","44",",,U","57","H,,U","32","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-03","45",",,U","54","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-04","45",",,U","58","H,,U","32","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-05","48",",,U","61","H,,U","32","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-06","47",",,U","55","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-07","44",",,U","50","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-08","46",",,U","55","H,,U","34","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-09","44",",,U","55","H,,U","33","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-10","50",",,U","66","H,,U","31","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-11","47",",,U","56","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-12","49",",,U","55","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-13","53",",,U","66","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-14","62",",,U","83","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-15","69",",,U","88","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-16","71",",,U","86","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-17","69",",,U","89","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-18","69",",,U","91","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-19","72",",,U","92","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-20","66",",,U","80","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-21","57",",,U","66","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-22","51",",,U","57","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-23","52",",,U","63","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-24","52",",,U","61","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-25","56",",,U","69","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-26","57",",,U","75","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-27","58",",,U","75","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-28","49",",,U","56","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-29","49",",,U","55","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-04-30","46",",,U","54","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-01","53",",,U","70","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-02","54",",,U","68","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-03","51",",,U","58","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-04","55",",,U","66","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-05","62",",,U","81","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-06","66",",,U","85","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-07","65",",,U","82","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-08","55",",,U","68","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-09","54",",,U","61","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","1999-05-10","56",",,U","69","H,,U","48","H,,U"
